X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399128.390000001,141916.449999999,25112085,2025/07/25 03:24:28+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2 - 4 BLOCK OF ROCK CREEK CHURCH ROAD NW,399128.39,141916.45,4,4D,4,407,Cluster 19,002202 1,002202,Precinct 57,38.9451416026,-77.0100544508,,2025/07/24 20:55:00+00,2025/07/24 22:43:00+00,783377776,
398013.640000001,134441.32,25112449,2025/07/25 16:08:01+00,DAY,OTHERS,THEFT/OTHER,650 - 699 BLOCK OF WATER STREET SW,398013.64,134441.32,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,38.8778012844,-77.0228920176,SOUTHWEST,2025/07/25 16:04:00+00,,783377777,
397081.450000003,136664.920000002,25122095,2025/08/12 12:09:55+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF 15TH STREET NW,397081.45,136664.92,2,2C,2,207,Cluster 8,005802 2,005802,Precinct 129,38.8978297121,-77.0336445844,DOWNTOWN,2025/08/10 23:10:00+00,2025/08/11 16:30:00+00,783377806,
396372.060000002,137666.859999999,25122361,2025/08/12 00:47:44+00,EVENING,OTHERS,THEFT/OTHER,1216 - 1299 BLOCK OF CONNECTICUT AVENUE NW,396372.06,137666.86,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9068529006,-77.0418276116,GOLDEN TRIANGLE,2025/08/09 06:00:00+00,2025/08/09 08:00:00+00,783377823,
403992.450000003,135998.82,25120907,2025/08/09 10:21:42+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,100 - 222 BLOCK OF 35TH STREET NE,403992.45,135998.82,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8918250184,-76.9539795385,,2025/08/09 09:30:00+00,2025/08/09 10:30:00+00,783377872,
400754.280000001,141106.02,25120536,2025/08/08 19:47:02+00,EVENING,OTHERS,THEFT F/AUTO,1100 - 1179 BLOCK OF MICHIGAN AVENUE NE,400754.28,141106.02,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9378411234,-76.9912998995,,2025/08/08 18:00:00+00,2025/08/08 18:45:00+00,783377884,
400754.280000001,141106.02,25113283,2025/07/26 23:31:00+00,EVENING,OTHERS,THEFT F/AUTO,1100 - 1179 BLOCK OF MICHIGAN AVENUE NE,400754.28,141106.02,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9378411234,-76.9912998995,,2025/07/26 16:15:00+00,2025/07/26 16:55:00+00,783377893,
397965.670000002,137976.25,25115909,2025/07/31 16:38:05+00,DAY,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF P STREET NW,397965.67,137976.25,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9096451254,-77.0234553202,,2025/07/31 00:00:00+00,2025/07/31 12:45:00+00,783377894,
405836.969999999,136773.199999999,25110176,2025/07/21 18:45:52+00,DAY,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405836.97,136773.2,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,38.8987906035,-76.932711419,,2025/07/21 17:47:00+00,2025/07/21 17:50:00+00,783377948,
395499.25,139592.960000001,25110332,2025/07/21 22:33:30+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2025/07/21 21:47:00+00,2025/07/21 21:52:00+00,783377949,
399117.399999999,128601.940000001,25117734,2025/08/03 19:48:24+00,EVENING,OTHERS,THEFT/OTHER,20 - 199 BLOCK OF FORRESTER STREET SW,399117.4,128601.94,8,8D,7,708,Cluster 39,009807 2,009807,Precinct 126,38.8251994209,-77.0101641251,,2022/08/03 18:07:00+00,2025/08/03 19:25:00+00,783377960,
398895.200000003,144854.030000001,25422706,2025/07/28 14:30:56+00,DAY,OTHERS,THEFT/OTHER,6700 - 6710 BLOCK OF 2ND STREET NW,398895.2,144854.03,4,4B,4,401,Cluster 19,001702 2,001702,Precinct 63,38.971603823,-77.0127491448,,2025/07/22 02:40:00+00,2025/07/22 02:41:00+00,783378018,
397497.210000001,137185.879999999,25422942,2025/08/01 16:01:53+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF K STREET NW,397497.21,137185.88,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9025239882,-77.0288536671,DOWNTOWN,2025/06/13 03:30:00+00,2025/06/13 04:00:00+00,783378019,
406178.330600001,135635.494100001,25112872,2025/07/26 07:03:37+00,MIDNIGHT,OTHERS,ROBBERY,5000 - 5099 BLOCK OF AYERS PLACE SE,406178.330595687,135635.4941393,7,7E,6,604,Cluster 33,009904 2,009904,Precinct 104,38.8885393999,-76.9287864474,,2025/07/26 04:00:00+00,,783378043,
397171.109999999,137408.25,25117103,2025/08/02 16:28:46+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/08/02 15:59:00+00,2025/08/02 16:20:00+00,783378234,
403353.509999998,134372.890000001,25118622,2025/08/05 11:44:30+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1100 - 1112 BLOCK OF BRANCH AVENUE SE,403353.51,134372.89,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 108,38.8771806888,-76.9613524519,,2025/08/05 10:13:00+00,2025/08/05 11:01:00+00,783378235,
397001.240000002,137426.670000002,25118943,2025/08/05 21:52:36+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 15TH STREET NW,397001.24,137426.67,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9046915572,-77.0345725582,DOWNTOWN,2025/08/05 18:00:00+00,2025/08/05 20:22:00+00,783378266,
396830.43,137253.620000001,25112612,2025/07/26 03:29:02+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2025/07/25 19:56:00+00,2025/07/25 20:34:00+00,783378358,
395653.140000001,137406.02,25422731,2025/07/29 14:00:54+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 23RD STREET NW,395653.14,137406.02,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,38.9044999017,-77.0501146041,,2025/07/19 06:55:00+00,2025/07/24 07:16:00+00,783378366,
399218.8046,129419.109200001,25123348,2025/08/14 05:12:42+00,MIDNIGHT,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399218.804637228,129419.109237532,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.8325609582,-77.0089972649,,2025/08/13 19:20:00+00,2025/08/13 20:44:00+00,783378416,
399446.259999998,138633.129999999,25111995,2025/07/24 19:40:10+00,EVENING,OTHERS,THEFT/OTHER,33 - 119 BLOCK OF T STREET NE,399446.26,138633.13,5,5F,5,502,Cluster 21,008701 2,008701,Precinct 75,38.9155647023,-77.0063850147,,2025/07/24 19:11:00+00,2025/07/24 19:40:00+00,783378422,
395423.619999997,138083.379999999,25422616,2025/07/25 14:01:37+00,DAY,OTHERS,THEFT F/AUTO,2300 - 2699 BLOCK OF Q STREET NW,395423.62,138083.38,2,2E,2,206,Cluster 4,000102 1,000102,Precinct 5,38.9106006291,-77.0527652352,,2025/07/17 21:45:00+00,2025/07/19 18:45:00+00,783378479,
399489.479999997,137372.649999999,25422668,2025/07/26 12:31:12+00,DAY,OTHERS,THEFT/OTHER,1100 - 1150 BLOCK OF 1ST STREET NE,399489.48,137372.65,6,6E,5,501,Cluster 25,010603 3,010603,Precinct 144,38.9042098931,-77.0058857204,NOMA,2025/07/20 20:30:00+00,2025/07/20 20:30:00+00,783378480,
400048.32,142865.870000001,25114005,2025/07/28 15:27:56+00,DAY,OTHERS,THEFT F/AUTO,300 - 499 BLOCK OF INGRAHAM STREET NE,400048.32,142865.87,5,5A,4,406,Cluster 19,009508 3,009508,Precinct 66,38.9536946704,-76.9994425381,,2025/07/28 11:37:00+00,2025/07/28 12:29:00+00,783378609,
392402.630000003,138570.579999998,25111353,2025/07/23 18:45:36+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1999 BLOCK OF FOXHALL ROAD NW,392402.63,138570.58,3,3D,2,205,Cluster 13,000802 1,000802,Precinct 7,38.9149685674,-77.087602342,,2025/07/23 14:30:00+00,2025/07/23 15:50:00+00,783378672,
402821.899999999,140690.760000002,25112330,2025/07/25 11:23:44+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2800 - 2999 BLOCK OF NEWTON STREET NE,402821.9,140690.76,5,5B,5,503,Cluster 24,009400 3,009400,Precinct 71,38.9340961295,-76.9674530353,,2025/07/25 10:11:00+00,2025/07/25 11:30:00+00,783378673,
400643.560000002,138931.920000002,25110397,2025/07/22 00:58:09+00,EVENING,OTHERS,THEFT F/AUTO,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,400643.56,138931.92,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9182562402,-76.992579017,,2025/07/21 23:43:00+00,2025/07/22 00:16:00+00,783378722,
397004.469999999,138634.579999998,25124463,2025/08/16 02:35:10+00,EVENING,OTHERS,THEFT F/AUTO,15TH STREET NW AND T STREET NW,397004.47001117,138634.57999808,2,2B,3,301,Cluster 3,004300 4,004300,Precinct 141,38.9155728337,-77.0345405886,,2025/08/15 20:02:00+00,2025/08/15 22:40:00+00,783378804,
395818.140000001,137411.390000001,25423454,2025/08/15 11:31:35+00,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF NEW HAMPSHIRE AVENUE NW,395818.14,137411.39,2,2A,2,207,Cluster 6,010700 1,010700,Precinct 4,38.9045490771,-77.0482123653,GOLDEN TRIANGLE,2025/07/06 19:30:00+00,2025/07/06 20:15:00+00,783378805,
398413.280000001,137185.23,25423388,2025/08/14 12:31:41+00,DAY,OTHERS,THEFT/OTHER,444 - 499 BLOCK OF K STREET NW,398413.28,137185.23,6,6E,1,101,Cluster 8,004702 4,004702,Precinct 1,38.9025202637,-77.0182926605,MOUNT VERNON TRIANGLE CID,2025/08/12 15:15:00+00,2025/08/12 15:20:00+00,783378806,
397700.460000001,136611.23,25124473,2025/08/15 22:43:59+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2025/08/15 20:53:00+00,2025/08/15 20:56:00+00,783378807,
397430.659999996,136664.370000001,25423444,2025/08/15 11:31:46+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2025/08/06 15:07:00+00,2025/08/06 15:13:00+00,783378808,
399790.5,141767.510000002,25114836,2025/08/02 20:00:34+00,EVENING,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF HAWAII AVENUE NE,399790.5,141767.51,5,5A,4,405,Cluster 19,009510 3,009510,Precinct 44,38.9438003162,-77.0024166403,,2025/07/25 17:30:00+00,2025/07/25 17:50:00+00,783378982,
397162.060000002,140182.43,25115933,2025/07/31 16:48:40+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/07/31 15:26:00+00,2025/07/31 16:20:00+00,783378983,
397497.210000001,137185.879999999,25111282,2025/07/23 16:54:37+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF K STREET NW,397497.21,137185.88,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9025239882,-77.0288536671,DOWNTOWN,2025/07/23 15:31:00+00,2025/07/23 15:39:00+00,783379011,
406185.079999998,135681.649999999,25112160,2025/07/25 00:47:37+00,EVENING,OTHERS,BURGLARY,5000 - 5069 BLOCK OF CENTRAL AVENUE SE,406185.08,135681.65,7,7E,6,604,Cluster 33,009904 2,009904,Precinct 104,38.8889551417,-76.928708236,,2025/07/24 23:30:00+00,2025/07/25 00:48:00+00,783379012,
397486.869999997,140410.460000001,25115288,2025/07/30 19:43:29+00,EVENING,OTHERS,THEFT F/AUTO,1100 - 1299 BLOCK OF PARK ROAD NW,397486.87,140410.46,1,1A,3,302,Cluster 2,002900 1,002900,Precinct 42,38.9315720395,-77.0289846761,,2025/07/30 14:08:00+00,2025/07/30 15:12:00+00,783379013,
395986.579999998,141516.52,25122063,2025/08/11 17:52:34+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF TRUMBULL TERRACE NW,395986.58,141516.52,4,4E,4,404,Cluster 18,002600 1,002600,Precinct 48,38.9415301839,-77.0462944339,,2025/08/11 13:00:00+00,2025/08/11 15:00:00+00,783379160,
396780.390000001,139484.34,25122498,2025/08/12 12:36:23+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1629 BLOCK OF EUCLID STREET NW,396780.39,139484.34,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,38.9232269564,-77.0371283752,,2025/08/12 10:05:00+00,2025/08/12 11:23:00+00,783379161,
404146.944399998,132873.644699998,25122550,2025/08/12 15:27:24+00,DAY,OTHERS,THEFT F/AUTO,2021 - 2199 BLOCK OF 38TH STREET SE,404146.944385801,132873.644696737,7,7B,6,606,Cluster 35,007603 1,007603,Precinct 110,38.8636714979,-76.9522175573,,2025/08/11 02:00:00+00,2025/08/11 12:00:00+00,783379162,
397228.310000002,137253.239999998,25422935,2025/08/01 16:02:14+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 14TH STREET NW,397228.31,137253.24,2,2C,2,209,Cluster 8,010100 3,010100,Precinct 129,38.9031299841,-77.0319539795,DOWNTOWN,2025/06/18 13:00:00+00,2025/06/18 21:00:00+00,783379251,
397756.899999999,143432.300000001,25118898,2025/08/05 23:30:45+00,EVENING,OTHERS,THEFT F/AUTO,5700 - 5719 BLOCK OF 9TH STREET NW,397756.9,143432.3,4,4D,4,403,Cluster 18,002101 1,002101,Precinct 58,38.9587943581,-77.0258802204,,2025/08/05 20:06:00+00,2025/08/05 20:45:00+00,783379447,
397002.810000002,138017.899999999,25422510,2025/07/21 14:02:05+00,DAY,OTHERS,THEFT F/AUTO,1500 - 1523 BLOCK OF 15TH STREET NW,397002.81,138017.9,2,2B,2,208,Cluster 6,005202 2,005202,Precinct 16,38.9100175668,-77.034557038,,2025/07/14 11:30:00+00,2025/07/14 20:30:00+00,783379467,
397594.210000001,144050.510000002,25109397,2025/07/20 06:17:21+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,6100 - 6199 BLOCK OF GEORGIA AVENUE NW,397594.21,144050.51,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 60,38.96436292,-77.0277594581,,2025/07/20 04:15:00+00,2025/07/20 06:00:00+00,783379481,
393645.649999999,140765.550000001,25110188,2025/07/21 20:04:05+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2025/07/21 17:56:00+00,2025/07/21 19:19:00+00,783379482,
398758.710000001,145213.059999999,25124860,2025/08/16 16:40:07+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2025/08/16 16:04:00+00,2025/08/16 16:45:00+00,783379566,
394514.75,137708.34,25124671,2025/08/16 05:12:13+00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1335 BLOCK OF WISCONSIN AVENUE NW,394514.75,137708.34,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9072169383,-77.063241423,GEORGETOWN,2025/08/16 03:37:00+00,2025/08/16 05:09:00+00,783379567,
401784.159999996,136325.789999999,25422589,2025/07/24 20:01:40+00,EVENING,OTHERS,THEFT/OTHER,1721 - 1799 BLOCK OF D STREET NE,401784.16,136325.79,7,7D,5,507,Cluster 25,007901 2,007901,Precinct 81,38.8947777399,-76.9794333649,,2025/07/07 01:00:00+00,2025/07/07 01:05:00+00,783379583,
404691.240000002,137003.289999999,25112787,2025/07/27 05:04:29+00,MIDNIGHT,OTHERS,THEFT/OTHER,740 - 899 BLOCK OF KENILWORTH AVENUE NE,404691.24,137003.29,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,38.9008701974,-76.9459178177,,2025/07/26 00:59:00+00,2025/07/26 02:16:00+00,783379677,
401606.43,134825.515799999,25114785,2025/07/29 17:31:03+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF G STREET SE,401606.429951444,134825.515802549,6,6B,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8812630465,-76.9814856286,,2025/07/29 01:20:00+00,2025/07/29 16:15:00+00,783379678,
401257.359999999,135710.620000001,25115398,2025/07/30 17:59:56+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF 14TH STREET SE,401257.36,135710.62,6,6B,1,107,Cluster 26,006700 1,006700,Precinct 88,38.8892369715,-76.9855070981,,2025/07/22 20:00:00+00,2025/07/30 17:38:00+00,783379679,
398066.890000001,134493.32,25423484,2025/08/16 12:31:40+00,DAY,OTHERS,THEFT/OTHER,660 - 699 BLOCK OF MAINE AVENUE SW,398066.89,134493.32,6,6D,,,Cluster 9,010202 5,010202,Precinct 142,38.8782698395,-77.0222784786,SOUTHWEST,2025/08/13 23:44:00+00,2025/08/14 00:42:00+00,783379928,
400042.101899996,135588.359900001,25114064,2025/07/28 14:48:22+00,DAY,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF 5TH STREET SE,400042.101917992,135588.359899257,6,6B,1,107,Cluster 26,006600 1,006600,Precinct 89,38.8881365046,-76.9995147217,,2025/07/28 13:30:00+00,2025/07/28 13:40:00+00,783380081,
398099.100000001,137620.600000001,25114492,2025/07/29 02:33:18+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 7TH STREET NW,398099.1,137620.6,2,2G,3,308,Cluster 7,004802 2,004802,Precinct 18,38.9064416062,-77.021915921,,2025/06/11 02:00:00+00,2025/07/28 21:45:00+00,783380082,
404939.930500001,135095.9098,25121759,2025/08/10 23:26:23+00,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF BURBANK STREET SE,404939.930530537,135095.9098188,7,7F,6,603,Cluster 33,007703 1,007703,Precinct 103,38.8836864504,-76.9430645451,,2025/08/08 01:30:00+00,2025/08/08 11:30:00+00,783380261,
396622.920000002,139376.489999998,25110597,2025/07/22 12:23:22+00,DAY,OTHERS,THEFT F/AUTO,2400 - 2499 BLOCK OF 17TH STREET NW,396622.92,139376.49,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,38.922254818,-77.0389437803,,2025/07/20 23:00:00+00,2025/07/22 11:30:00+00,783380265,
397920.990000002,136943.140000001,25423162,2025/08/08 11:31:44+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 9TH STREET NW,397920.99,136943.14,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,38.9003384043,-77.0239673422,DOWNTOWN,2025/08/03 22:00:00+00,2025/08/03 23:30:00+00,783380370,
404536.689999998,135167.09,25119043,2025/08/06 00:56:19+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,400 - 439 BLOCK OF RIDGE ROAD SE,404536.69,135167.09,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.8843298418,-76.9477116462,,2025/08/06 00:12:00+00,2025/08/06 00:51:00+00,783380385,
397497.539999999,137413.239999998,25423190,2025/08/08 15:01:49+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF MASSACHUSETTS AVENUE NW,397497.54,137413.24,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 17,38.9045721281,-77.0288506911,DOWNTOWN,2025/08/05 00:00:00+00,2025/08/05 15:30:00+00,783380541,
400086.740000002,139537.879999999,25122915,2025/08/13 01:20:11+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 599 BLOCK OF EDGEWOOD STREET NE,400086.74,139537.88,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9237151556,-76.998999712,,2025/08/12 23:01:00+00,2025/08/13 01:05:00+00,783380685,
397165.270000003,144734.379999999,25119272,2025/08/06 16:18:28+00,DAY,OTHERS,MOTOR VEHICLE THEFT,6600 - 6699 BLOCK OF LUZON AVENUE NW,397165.27,144734.38,4,4A,4,401,Cluster 17,001804 1,001804,Precinct 61,38.9705221073,-77.032711654,,2025/08/06 06:00:00+00,2025/08/06 13:00:00+00,783380700,
401135.700000003,135328.010000002,25121635,2025/08/10 19:47:43+00,EVENING,OTHERS,THEFT F/AUTO,250 - 299 BLOCK OF KENTUCKY AVENUE SE,401135.7,135328.01,6,6B,1,107,Cluster 26,006900 1,006900,Precinct 87,38.8857904414,-76.9869100388,,2025/08/09 20:00:00+00,2025/08/10 18:30:00+00,783380756,
398166.710000001,143286.670000002,25122546,2025/08/12 16:53:17+00,DAY,OTHERS,MOTOR VEHICLE THEFT,500 - 699 BLOCK OF LONGFELLOW STREET NW,398166.71,143286.67,4,4D,4,403,Cluster 18,002101 2,002101,Precinct 56,38.9574834362,-77.0211515654,,2025/08/12 11:49:00+00,2025/08/12 12:53:00+00,783380757,
398579.1351,134828.399999999,25110611,2025/07/22 14:40:52+00,DAY,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF G STREET SW,398579.135068634,134828.399994551,6,6D,1,103,Cluster 9,010500 2,010500,Precinct 128,38.8812893478,-77.0163757098,SOUTHWEST,2025/07/22 12:30:00+00,2025/07/22 12:30:00+00,783380807,
395287.619999997,141321.879999999,25117291,2025/08/02 23:23:47+00,EVENING,OTHERS,THEFT F/AUTO,3900 - 3999 BLOCK OF LINNEAN AVENUE NW,395287.62,141321.88,3,3C,2,203,Cluster 12,001304 4,001304,Precinct 34,38.9397733394,-77.0543555352,,2025/08/02 21:00:00+00,2025/08/02 21:45:00+00,783380842,
397583.189999998,145403.109999999,25110566,2025/07/22 13:01:48+00,DAY,OTHERS,BURGLARY,7100 - 7199 BLOCK OF 12TH STREET NW,397583.19,145403.11,4,4A,4,401,Cluster 40,010300 1,010300,Precinct 62,38.9765474318,-77.0278913819,,2025/07/22 09:21:00+00,2025/07/22 12:48:00+00,783381094,
394146.5,138598.329999998,25111361,2025/07/23 18:17:57+00,DAY,OTHERS,THEFT F/AUTO,1738 - 1898 BLOCK OF WISCONSIN AVENUE NW,394146.5,138598.33,2,2E,2,206,Cluster 4,000102 1,000102,Precinct 5,38.9152318935,-77.0674946949,,2025/07/23 14:30:00+00,2025/07/23 15:00:00+00,783381095,
402248.435000002,133774.269000001,25122065,2025/08/11 16:44:11+00,DAY,OTHERS,BURGLARY,2200 - 2299 BLOCK OF MINNESOTA AVENUE SE,402248.435040039,133774.268985573,8,8A,6,607,Cluster 34,007601 1,007601,Precinct 133,38.8717915923,-76.9740898528,,2025/08/11 14:43:00+00,,783381103,
401317.030000001,136926.809999999,25109406,2025/07/20 08:33:23+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1401 - 1433 BLOCK OF H STREET NE,401317.03,136926.81,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.9001927698,-76.9848169831,,2025/07/20 05:42:00+00,2025/07/20 06:34:00+00,783381110,
406101.623800002,135185.036899999,25110356,2025/07/21 23:12:58+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,5000 - 5099 BLOCK OF CALL PLACE SE,406101.623779615,135185.036890882,7,7E,6,604,Cluster 33,009904 2,009904,Precinct 104,38.8844820467,-76.9296745959,,2025/07/21 21:54:00+00,2025/07/21 23:31:00+00,783381111,
397068.32,140306.489999998,25110391,2025/07/22 00:35:40+00,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF PARK ROAD NW,397068.32,140306.49,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 41,38.930634149,-77.0338114933,,2025/07/21 22:49:00+00,2025/07/22 00:19:00+00,783381112,
401996.009999998,136793.940000001,25121668,2025/08/10 21:12:31+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1869 BLOCK OF BENNING ROAD NE,401996.01,136793.94,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.8989945496,-76.9769899359,,2025/08/10 19:59:00+00,2025/08/10 20:54:00+00,783381132,
398943.771300003,133852.476199999,25122625,2025/08/12 16:15:11+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 1ST STREET SW,398943.771324973,133852.476249646,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,38.8724983549,-77.0121717153,,2025/08/10 22:00:00+00,2025/08/12 15:41:00+00,783381133,
397529.579999998,139979.309999999,25422652,2025/07/25 22:01:39+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1299 BLOCK OF COLUMBIA ROAD NW,397529.58,139979.31,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 39,38.9276882281,-77.0284905371,,2025/07/07 14:50:00+00,2025/07/07 14:50:00+00,783381198,
396190.579999998,139384.93,25422755,2025/07/30 12:32:00+00,DAY,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF BILTMORE STREET NW,396190.58,139384.93,1,1C,3,303,Cluster 1,004001 1,004001,Precinct 25,38.9223290804,-77.0439294808,ADAMS MORGAN,2025/01/12 05:00:00+00,2025/01/13 04:59:00+00,783381199,
397647.210000001,145562.440000001,25111878,2025/07/24 16:08:55+00,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF FERN STREET NW,397647.21,145562.44,4,4A,4,401,Cluster 40,010300 1,010300,Precinct 62,38.9779828862,-77.0271531012,,2025/07/24 15:45:00+00,,783381440,
401897.789800003,135527.750300001,25117482,2025/08/03 06:40:25+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF INDEPENDENCE AVENUE SE,401897.789823714,135527.7503312,7,7D,1,107,Cluster 26,006801 1,006801,Precinct 87,38.8875884634,-76.9781257186,,2025/08/02 18:30:00+00,2025/08/03 05:45:00+00,783381588,
396523.210000001,137847.129999999,25117844,2025/08/03 22:38:23+00,EVENING,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW,396523.21,137847.13,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 15,38.9084774459,-77.0400858707,,2025/08/03 03:00:00+00,2025/08/03 06:00:00+00,783381589,
400331.409999996,140004.239999998,25121757,2025/08/11 00:18:25+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3000 - 3099 BLOCK OF 7TH STREET NE,400331.41,140004.24,5,5F,5,502,Cluster 21,009201 2,009201,Precinct 74,38.9279162156,-76.9961779459,,2025/08/10 22:24:00+00,2025/08/11 00:00:00+00,783381673,
