X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
397162.310000002,140976.59,25040058,2025-03-20 14:10:04+00:00,DAY,OTHERS,BURGLARY,3600 - 3699 BLOCK OF 14TH STREET NW,397162.31,140976.59,1.0,1D,4.0,408.0,Cluster 2,002801 2,2801.0,Precinct 41,38.9366709208,-77.0327302639,,2025-03-20 12:50:00+00:00,,786790184,,2025
405127.204700001,136631.380800001,25111274,2025-07-23 16:16:24+00:00,DAY,OTHERS,BURGLARY,4200 - 4399 BLOCK OF FOOTE STREET NE,405127.204674711,136631.380764225,7.0,7C,6.0,602.0,Cluster 30,007803 4,7803.0,Precinct 99,38.8975174711,-76.9408946486,,2025-07-04 17:00:00+00:00,2025-07-23 19:00:00+00:00,786790867,,2025
401740.890000001,139931.899999999,25024270,2025-02-19 09:14:40+00:00,MIDNIGHT,OTHERS,BURGLARY,1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NE,401740.89,139931.9,5.0,5C,5.0,505.0,Cluster 22,009102 1,9102.0,Precinct 72,38.9272628922,-76.9799230111,,2025-02-19 08:23:00+00:00,2025-02-19 08:24:00+00:00,786790912,,2025
402411.784699999,131808.620000001,25127425,2025-08-21 16:37:55+00:00,DAY,OTHERS,BURGLARY,2300 - 2499 BLOCK OF HARTFORD STREET SE,402411.784736191,131808.620023749,8.0,8B,7.0,702.0,Cluster 36,007408 2,7408.0,Precinct 115,38.8540837761,-76.9722143649,,2025-08-21 15:44:00+00:00,2025-08-21 16:45:00+00:00,786790977,,2025
402071.799999997,138561.280000001,25082584,2025-06-03 07:40:09+00:00,MIDNIGHT,OTHERS,BURGLARY,1931 - 1999 BLOCK OF MONTANA AVENUE NE,402071.8,138561.28,5.0,5C,5.0,506.0,Cluster 23,008804 2,8804.0,Precinct 76,38.914915186,-76.9761108949,,2025-06-03 06:34:00+00:00,2025-06-03 07:40:00+00:00,786791047,,2025
401489.296099998,131854.983199999,25091950,2025-06-20 00:46:04+00:00,EVENING,GUN,BURGLARY,2400 - 2499 BLOCK OF 15TH PLACE SE,401489.296127335,131854.983223792,8.0,8B,7.0,702.0,Cluster 37,007407 1,7407.0,Precinct 118,38.8545034814,-76.9828420501,,2025-06-19 22:03:00+00:00,2025-06-19 23:35:00+00:00,786791074,,2025
398036.93,139678.949999999,25021807,2025-02-14 14:17:26+00:00,DAY,OTHERS,BURGLARY,2620 - 2711 BLOCK OF GEORGIA AVENUE NW,398036.93,139678.95,1.0,1E,3.0,304.0,Cluster 2,003500 1,3500.0,Precinct 37,38.9249837706,-77.0226385785,,2025-02-14 13:15:00+00:00,2025-02-14 14:18:00+00:00,786791353,,2025
400387.799999997,137463.760000002,25060730,2025-04-26 14:48:54+00:00,DAY,OTHERS,BURGLARY,700 - 799 BLOCK OF FLORIDA AVENUE NE,400387.8,137463.76,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9050307067,-76.9955290515,,2025-03-26 05:45:00+00:00,2025-03-26 06:45:00+00:00,786791386,,2025
403201.005999997,134630.3279,25126446,2025-08-19 18:46:10+00:00,DAY,OTHERS,BURGLARY,700 - 799 BLOCK OF 31ST STREET SE,403201.006016924,134630.327866368,7.0,7B,6.0,605.0,Cluster 34,007709 1,7709.0,Precinct 132,38.8795003584,-76.9631087859,,2025-08-18 21:00:00+00:00,2025-08-19 15:15:00+00:00,786792069,,2025
402486.543399997,131539.4476,25128105,2025-08-22 23:56:00+00:00,EVENING,OTHERS,BURGLARY,2337 - 2435 BLOCK OF ALABAMA AVENUE SE,402486.54336026,131539.447639499,8.0,8B,7.0,702.0,Cluster 36,007408 1,7408.0,Precinct 115,38.8516587471,-76.9713540605,,2025-08-22 21:15:00+00:00,2025-08-22 23:06:00+00:00,786792075,,2025
400134.539999999,130213.309999999,25121060,2025-08-09 21:28:46+00:00,EVENING,OTHERS,BURGLARY,3300 - 3699 BLOCK OF 6TH STREET SE,400134.54,130213.31,8.0,8C,7.0,705.0,Cluster 39,009804 1,9804.0,Precinct 122,38.8397158173,-76.9984503066,,2025-08-09 18:13:00+00:00,2025-08-09 21:25:00+00:00,786792113,,2025
401207.0,133236.539999999,25036049,2025-03-13 09:45:11+00:00,MIDNIGHT,OTHERS,BURGLARY,1300 - 1399 BLOCK OF MARION BARRY AVENUE SE,401207.0,133236.54,8.0,8A,6.0,607.0,Cluster 34,007601 5,7601.0,Precinct 140,38.8669495572,-76.986091915,ANACOSTIA,2025-03-13 08:00:00+00:00,2025-03-13 09:09:00+00:00,786792341,,2025
396544.240000002,138793.640000001,25042991,2025-03-25 22:42:50+00:00,EVENING,OTHERS,BURGLARY,1700 - 1780 BLOCK OF U STREET NW,396544.24,138793.64,2.0,2B,3.0,301.0,Cluster 6,004201 2,4201.0,Precinct 141,38.9170040097,-77.0398481676,,2025-03-25 02:30:00+00:00,2025-03-25 12:35:00+00:00,786792352,,2025
397901.450000003,141557.219999999,25014322,2025-01-30 18:06:13+00:00,DAY,OTHERS,BURGLARY,800 - 899 BLOCK OF UPSHUR STREET NW,397901.45,141557.22,4.0,4C,4.0,407.0,Cluster 18,002400 3,2400.0,Precinct 45,38.9419034821,-77.024206709,,2025-01-30 03:00:00+00:00,2025-01-30 16:00:00+00:00,786792745,,2025
398306.420000002,139262.289999999,25076465,2025-05-23 14:29:36+00:00,DAY,OTHERS,BURGLARY,400 - 599 BLOCK OF COLLEGE STREET NW,398306.42,139262.29,1.0,1E,3.0,306.0,Cluster 3,003400 2,3400.0,Precinct 37,38.9212309246,-77.0195297295,,2025-05-23 10:57:00+00:00,2025-05-23 13:57:00+00:00,786792768,,2025
405180.317199998,137781.829399999,25080504,2025-05-30 16:13:54+00:00,DAY,OTHERS,BURGLARY,1300 - 1324 BLOCK OF 44TH STREET NE,405180.31718676,137781.829373292,7.0,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9078808059,-76.9402737019,,2025-05-29 23:14:00+00:00,2025-05-29 23:17:00+00:00,786793178,,2025
400790.840000004,136927.600000001,25082375,2025-06-03 00:14:50+00:00,EVENING,OTHERS,BURGLARY,1100 - 1199 BLOCK OF H STREET NE,400790.84,136927.6,6.0,6A,1.0,104.0,Cluster 25,008402 1,8402.0,Precinct 82,38.9002005173,-76.9908830183,,2025-06-02 09:00:00+00:00,2025-06-02 09:39:00+00:00,786793181,,2025
399611.829999998,138262.989999998,25018249,2025-02-07 07:29:58+00:00,MIDNIGHT,OTHERS,BURGLARY,1617 - 1699 BLOCK OF ECKINGTON PLACE NE,399611.83,138262.99,5.0,5F,5.0,502.0,Cluster 21,008702 2,8702.0,Precinct 75,38.9122304456,-77.004475666,NOMA,2025-02-07 05:48:00+00:00,2025-02-07 06:00:00+00:00,786793691,,2025
397912.609999999,140776.379999999,25106011,2025-07-14 10:09:06+00:00,MIDNIGHT,OTHERS,BURGLARY,3601 - 3638 BLOCK OF GEORGIA AVENUE NW,397912.61,140776.38,1.0,1E,4.0,409.0,Cluster 2,003100 2,3100.0,Precinct 43,38.9348694723,-77.0240756033,,2025-07-14 08:37:00+00:00,2025-07-14 10:00:00+00:00,786794402,,2025
401821.581100002,133587.339499999,25039250,2025-03-19 02:08:30+00:00,EVENING,OTHERS,BURGLARY,1600 - 1637 BLOCK OF 18TH STREET SE,401821.581055643,133587.3395454,8.0,8A,6.0,607.0,Cluster 34,007601 3,7601.0,Precinct 140,38.8701086442,-76.9790092579,,2025-03-19 00:43:00+00:00,2025-03-19 01:15:00+00:00,786794484,,2025
400656.039999999,139796.27,25021805,2025-02-14 14:08:19+00:00,DAY,OTHERS,BURGLARY,2800 - 2899 BLOCK OF 10TH STREET NE,400656.04,139796.27,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 73,38.9260425741,-76.9924342823,,2025-02-14 13:07:00+00:00,2025-02-14 13:10:00+00:00,786794691,,2025
400435.969999999,140443.640000001,25064708,2025-05-03 10:46:18+00:00,MIDNIGHT,OTHERS,BURGLARY,3400 - 3499 BLOCK OF 8TH STREET NE,400435.97,140443.64,5.0,5F,5.0,502.0,Cluster 21,009201 1,9201.0,Precinct 74,38.9318744209,-76.994971807,,2025-05-03 07:47:00+00:00,2025-05-03 09:58:00+00:00,786795556,,2025
402093.560000002,136772.48,25108393,2025-07-18 14:16:31+00:00,DAY,OTHERS,BURGLARY,1900 - 1999 BLOCK OF BENNING ROAD NE,402093.56,136772.48,7.0,7D,5.0,507.0,Cluster 25,007903 1,7903.0,Precinct 80,38.8988010033,-76.975865442,,2025-07-18 13:39:00+00:00,2025-07-18 14:16:00+00:00,786795558,,2025
401489.296099998,131854.983199999,25095602,2025-06-26 07:21:55+00:00,MIDNIGHT,GUN,BURGLARY,2400 - 2499 BLOCK OF 15TH PLACE SE,401489.296127335,131854.983223792,8.0,8B,7.0,702.0,Cluster 37,007407 1,7407.0,Precinct 118,38.8545034814,-76.9828420501,,2025-06-26 04:27:00+00:00,2025-06-26 07:09:00+00:00,786795573,,2025
400686.469999999,136784.379999999,25097738,2025-06-30 02:41:01+00:00,EVENING,OTHERS,BURGLARY,1000 - 1099 BLOCK OF G STREET NE,400686.47,136784.38,6.0,6A,1.0,104.0,Cluster 25,008402 2,8402.0,Precinct 82,38.8989104278,-76.9920863623,,2025-06-30 01:09:00+00:00,2025-06-30 02:40:00+00:00,786795581,,2025
398099.490000002,144667.539999999,25072023,2025-05-15 21:31:55+00:00,EVENING,OTHERS,BURGLARY,601 - 699 BLOCK OF VAN BUREN STREET NW,398099.49,144667.54,4.0,4B,4.0,402.0,Cluster 17,001901 4,1901.0,Precinct 59,38.9699225153,-77.0219309429,,2025-05-15 18:29:00+00:00,2025-05-15 21:22:00+00:00,786795687,,2025
399228.024300002,128424.528299998,25037237,2025-03-16 03:04:06+00:00,MIDNIGHT,OTHERS,BURGLARY,2 - 199 BLOCK OF GALVESTON STREET SW,399228.024253236,128424.528308609,8.0,8D,7.0,708.0,Cluster 39,010900 2,10900.0,Precinct 126,38.8236013165,-77.0088899643,,2025-02-24 12:00:00+00:00,2025-03-15 15:20:00+00:00,786795995,,2025
396108.049999997,138387.969999999,25116313,2025-08-01 07:24:19+00:00,MIDNIGHT,OTHERS,BURGLARY,1700 - 1799 BLOCK OF 20TH STREET NW,396108.05,138387.97,2.0,2B,2.0,208.0,Cluster 6,004202 2,4202.0,Precinct 14,38.913347776,-77.0448755488,,2025-08-01 04:14:00+00:00,2025-08-01 04:55:00+00:00,786796357,,2025
397374.57,140361.210000001,25123013,2025-08-13 04:05:05+00:00,MIDNIGHT,OTHERS,BURGLARY,1300 - 1331 BLOCK OF PARK ROAD NW,397374.57,140361.21,1.0,1A,3.0,302.0,Cluster 2,002900 2,2900.0,Precinct 42,38.931128052,-77.030279677,,2025-08-13 02:30:00+00:00,2025-08-13 04:02:00+00:00,786796369,,2025
400232.916299999,135255.095600002,25114875,2025-07-29 19:49:15+00:00,EVENING,OTHERS,BURGLARY,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6.0,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025-07-29 10:30:00+00:00,2025-07-29 12:28:00+00:00,786803165,,2025
394123.520000003,144062.260000002,25079648,2025-05-28 23:47:58+00:00,EVENING,OTHERS,BURGLARY,5511 - 5599 BLOCK OF BROAD BRANCH ROAD NW,394123.52,144062.26,3.0,3/4G,2.0,201.0,Cluster 10,001401 2,1401.0,Precinct 50,38.964452402,-77.0678064659,,2025-05-28 21:18:00+00:00,2025-05-28 23:15:00+00:00,786803560,,2025
402427.163199998,132897.247099999,25024908,2025-02-20 17:27:26+00:00,DAY,OTHERS,BURGLARY,2300 - 2399 BLOCK OF ALTAMONT PLACE SE,402427.163200205,132897.247096759,8.0,8A,6.0,606.0,Cluster 35,007605 4,7605.0,Precinct 134,38.8638905458,-76.9720333508,,2025-02-20 15:34:00+00:00,2025-02-20 17:15:00+00:00,786804442,,2025
401207.329999998,137638.02,25055488,2025-04-17 04:53:11+00:00,MIDNIGHT,OTHERS,BURGLARY,1200 - 1259 BLOCK OF QUEEN STREET NE,401207.33,137638.02,5.0,5D,5.0,506.0,Cluster 23,008802 4,8802.0,Precinct 77,38.9065997579,-76.9860803791,,2025-04-16 23:00:00+00:00,2025-04-18 03:30:00+00:00,786848845,,2025
403955.259999998,135871.870000001,25051222,2025-04-09 01:35:00+00:00,EVENING,OTHERS,BURGLARY,3500 - 3531 BLOCK OF AMES STREET NE,403955.26,135871.87,7.0,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8906815738,-76.9544089536,,2025-04-08 22:25:00+00:00,2025-04-09 00:23:00+00:00,786853013,,2025
399228.024300002,128424.528299998,25041883,2025-03-23 22:06:10+00:00,EVENING,OTHERS,BURGLARY,2 - 199 BLOCK OF GALVESTON STREET SW,399228.024253236,128424.528308609,8.0,8D,7.0,708.0,Cluster 39,010900 2,10900.0,Precinct 126,38.8236013165,-77.0088899643,,2025-03-23 18:15:00+00:00,2025-03-23 21:11:00+00:00,786855374,,2025
399283.189999998,134605.960000001,25108310,2025-07-18 09:21:24+00:00,MIDNIGHT,OTHERS,BURGLARY,1 - 69 BLOCK OF I STREET SE,399283.19,134605.96,6.0,8F,1.0,106.0,Cluster 27,007202 3,7202.0,Precinct 131,38.8792863775,-77.0082611251,CAPITOL RIVERFRONT,2025-07-18 07:38:00+00:00,2025-07-18 08:30:00+00:00,786855993,,2025
406165.832400002,135560.940499999,25037738,2025-03-16 14:10:32+00:00,DAY,OTHERS,BURGLARY,5000 - 5099 BLOCK OF A STREET SE,406165.832387675,135560.940475231,7.0,7E,6.0,604.0,Cluster 33,009904 2,9904.0,Precinct 104,38.8878678803,-76.9289311749,,2025-03-16 04:00:00+00:00,2025-03-16 04:00:00+00:00,786858008,,2025
399611.829999998,138262.989999998,25025242,2025-02-21 08:34:10+00:00,MIDNIGHT,OTHERS,BURGLARY,1617 - 1699 BLOCK OF ECKINGTON PLACE NE,399611.83,138262.99,5.0,5F,5.0,502.0,Cluster 21,008702 2,8702.0,Precinct 75,38.9122304456,-77.004475666,NOMA,2025-02-21 07:20:00+00:00,,786859369,,2025
399939.810000002,137900.73,25018814,2025-02-08 11:30:39+00:00,MIDNIGHT,GUN,BURGLARY,1200 - 1399 BLOCK OF UNION STREET NE,399939.81,137900.73,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9089671676,-77.0006939692,,2025-02-08 09:50:00+00:00,2025-02-08 09:55:00+00:00,786859722,,2025
399756.850000001,137184.469999999,25025826,2025-02-22 10:27:26+00:00,MIDNIGHT,GUN,BURGLARY,200 - 299 BLOCK OF K STREET NE,399756.85,137184.47,6.0,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9025148158,-77.0028031789,NOMA,2025-02-22 08:27:00+00:00,,786861906,,2025
400830.130000003,141099.149999999,25029588,2025-03-01 13:46:41+00:00,DAY,OTHERS,BURGLARY,3900 - 3999 BLOCK OF 12TH STREET NE,400830.13,141099.15,5.0,5B,5.0,504.0,Cluster 20,009504 1,9504.0,Precinct 68,38.937779168,-76.9904250303,,2025-03-01 06:54:00+00:00,2025-03-01 12:30:00+00:00,786862090,,2025
398427.020000003,127432.199999999,25074135,2025-05-19 13:57:17+00:00,DAY,OTHERS,BURGLARY,4900 - 5099 BLOCK OF SHEPHERD PARKWAY SW,398427.02,127432.2,8.0,8D,7.0,708.0,Cluster 44,010900 2,10900.0,Precinct 126,38.8146608798,-77.0181119493,,2025-05-19 11:28:00+00:00,2025-05-19 14:00:00+00:00,786862761,,2025
396326.170000002,139306.489999998,25123987,2025-08-15 02:45:26+00:00,EVENING,OTHERS,BURGLARY,2400 - 2499 BLOCK OF 18TH STREET NW,396326.17,139306.49,1.0,1C,3.0,303.0,Cluster 1,003802 1,3802.0,Precinct 24,38.921623045,-77.0423654641,ADAMS MORGAN,2025-08-13 05:48:00+00:00,2025-08-13 06:30:00+00:00,786863615,,2025
397920.270000003,137620.98,25001700,2025-01-04 14:28:38+00:00,DAY,OTHERS,BURGLARY,1200 - 1299 BLOCK OF 9TH STREET NW,397920.27,137620.98,2.0,2G,3.0,307.0,Cluster 7,004902 2,4902.0,Precinct 129,38.9064446244,-77.023977695,DOWNTOWN,2025-01-04 09:50:00+00:00,2025-01-04 10:00:00+00:00,786863931,,2025
401356.350000001,134668.829999998,25024756,2025-02-20 09:44:11+00:00,MIDNIGHT,OTHERS,BURGLARY,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE,401356.35,134668.83,6.0,6B,1.0,106.0,Cluster 26,006900 2,6900.0,Precinct 91,38.8798519811,-76.9843681507,CAPITOL HILL,2025-02-20 08:05:00+00:00,,786864122,,2025
395499.25,139592.960000001,25011650,2025-01-25 14:22:00+00:00,DAY,OTHERS,BURGLARY,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3.0,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2025-01-25 12:43:00+00:00,2025-01-25 12:51:00+00:00,786867167,,2025
396490.310000002,138470.469999999,25038629,2025-03-18 02:17:04+00:00,EVENING,OTHERS,BURGLARY,1707 - 1799 BLOCK OF S STREET NW,396490.31,138470.47,2.0,2B,3.0,301.0,Cluster 6,004201 3,4201.0,Precinct 141,38.9140925733,-77.0404683792,,2025-03-17 13:00:00+00:00,2025-03-17 22:30:00+00:00,786867316,,2025
396746.969999999,137976.41,25006717,2025-01-15 14:07:33+00:00,DAY,OTHERS,BURGLARY,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2.0,2B,2.0,208.0,Cluster 6,005303 2,5303.0,Precinct 15,38.9096429011,-77.0375066283,,2025-01-15 10:43:00+00:00,2025-01-15 10:48:00+00:00,786867573,,2025
400594.859999999,139371.550000001,25021764,2025-02-18 03:57:23+00:00,EVENING,OTHERS,BURGLARY,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 74,38.9222166046,-76.9931402028,,2025-02-14 09:05:00+00:00,2025-02-14 15:01:00+00:00,786867632,,2025
400830.130000003,141099.149999999,25029160,2025-02-28 19:04:40+00:00,DAY,OTHERS,BURGLARY,3900 - 3999 BLOCK OF 12TH STREET NE,400830.13,141099.15,5.0,5B,5.0,504.0,Cluster 20,009504 1,9504.0,Precinct 68,38.937779168,-76.9904250303,,2025-02-27 00:00:00+00:00,2025-02-27 18:00:00+00:00,786867658,,2025
397700.659999996,138792.420000002,25032181,2025-03-06 13:40:44+00:00,DAY,OTHERS,BURGLARY,1000 - 1099 BLOCK OF U STREET NW,397700.66,138792.42,1.0,1B,3.0,305.0,Cluster 3,004401 3,4401.0,Precinct 22,38.916996806,-77.0265135526,,2025-03-06 10:14:00+00:00,2025-03-06 12:00:00+00:00,786867715,,2025
397700.460000001,136611.23,25042819,2025-03-25 15:14:05+00:00,DAY,OTHERS,BURGLARY,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2.0,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2025-03-25 14:09:00+00:00,2025-03-25 14:12:00+00:00,786867728,,2025
400568.43,140968.16,25014701,2025-01-31 08:40:06+00:00,MIDNIGHT,OTHERS,BURGLARY,3726 - 3799 BLOCK OF 10TH STREET NE,400568.43,140968.16,5.0,5B,4.0,405.0,Cluster 20,009504 1,9504.0,Precinct 68,38.9365993795,-76.9934436655,,2025-01-31 07:08:00+00:00,2025-01-31 07:13:00+00:00,786867882,,2025
397228.759999998,138428.989999998,25044543,2025-03-28 13:13:21+00:00,DAY,OTHERS,BURGLARY,1721 - 1799 BLOCK OF 14TH STREET NW,397228.76,138428.99,2.0,2F,3.0,301.0,Cluster 7,005202 3,5202.0,Precinct 16,38.9137215462,-77.0319535362,,2025-03-28 07:10:00+00:00,2025-03-28 07:30:00+00:00,786867992,,2025
405585.509999998,138117.289999999,25068394,2025-05-09 16:20:10+00:00,DAY,GUN,BURGLARY,1516 - 1598 BLOCK OF KENILWORTH AVENUE NE,405585.51,138117.29,7.0,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9109002681,-76.9355993175,,2025-05-09 13:55:00+00:00,2025-05-09 16:00:00+00:00,786868064,,2025
405836.969999999,136773.199999999,25103151,2025-07-09 14:35:34+00:00,DAY,OTHERS,BURGLARY,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405836.97,136773.2,7.0,7C,6.0,602.0,Cluster 31,007804 1,7804.0,Precinct 98,38.8987906035,-76.932711419,,2025-07-09 08:40:00+00:00,2025-07-09 16:30:00+00:00,786868201,,2025
397228.909999996,138593.059999999,25109488,2025-07-20 11:25:16+00:00,DAY,OTHERS,BURGLARY,1820 - 1899 BLOCK OF 14TH STREET NW,397228.91,138593.06,1.0,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9151995441,-77.0319524688,,2025-07-20 09:50:00+00:00,2025-07-20 12:00:00+00:00,786868229,,2025
397293.590000004,141199.329999998,25003217,2025-01-08 07:14:24+00:00,MIDNIGHT,OTHERS,BURGLARY,1300 - 1399 BLOCK OF RANDOLPH STREET NW,397293.59,141199.33,4.0,4C,4.0,404.0,Cluster 18,002504 1,2504.0,Precinct 47,38.9386778427,-77.031216943,,2025-01-08 04:43:00+00:00,2025-01-08 06:51:00+00:00,786868445,,2025
394485.450000003,142509.890000001,25041034,2025-03-22 04:35:05+00:00,MIDNIGHT,OTHERS,BURGLARY,3019 - 3148 BLOCK OF GATES ROAD NW,394485.45,142509.89,3.0,3F,2.0,203.0,Cluster 12,001301 4,1301.0,Precinct 138,38.9504705981,-77.063617812,,2025-03-22 03:07:00+00:00,2025-03-22 04:35:00+00:00,786868506,,2025
397116.560000002,138634.399999999,25056668,2025-04-19 08:55:23+00:00,MIDNIGHT,OTHERS,BURGLARY,1400 - 1499 BLOCK OF T STREET NW,397116.56,138634.4,2.0,2F,3.0,301.0,Cluster 3,004300 4,4300.0,Precinct 141,38.9155715871,-77.0332481108,,2025-04-19 07:32:00+00:00,2025-04-19 08:20:00+00:00,786868622,,2025
406535.864100002,137223.780200001,25077190,2025-05-24 16:10:22+00:00,DAY,OTHERS,BURGLARY,5200 - 5299 BLOCK OF JUST STREET NE,406535.864100018,137223.780156774,7.0,7C,6.0,608.0,Cluster 31,007809 1,7809.0,Precinct 94,38.9028446705,-76.924650285,,2025-05-20 15:28:00+00:00,2025-05-24 15:28:00+00:00,786868774,,2025
399351.719999999,137531.68,25026096,2025-02-22 21:58:51+00:00,EVENING,OTHERS,BURGLARY,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6.0,6E,5.0,501.0,Cluster 25,010601 1,10601.0,Precinct 144,38.9056424003,-77.007474088,NOMA,2025-02-22 21:21:00+00:00,2025-02-22 22:00:00+00:00,786868984,,2025
397509.609999999,144399.219999999,25022039,2025-02-15 01:49:28+00:00,EVENING,OTHERS,BURGLARY,1200 - 1299 BLOCK OF TUCKERMAN STREET NW,397509.61,144399.22,4.0,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9675039495,-77.0287368905,,2025-02-14 05:00:00+00:00,2025-02-14 20:41:00+00:00,786869113,,2025
400232.916299999,135255.095600002,25114606,2025-07-29 12:31:11+00:00,DAY,OTHERS,BURGLARY,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6.0,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025-07-29 05:35:00+00:00,2025-07-29 05:43:00+00:00,786869133,,2025
400040.437600002,129143.771699999,25086148,2025-06-09 18:10:56+00:00,DAY,OTHERS,BURGLARY,400 - 599 BLOCK OF BRANDYWINE STREET SE,400040.43759799,129143.771733276,8.0,8E,7.0,706.0,Cluster 39,009802 2,9802.0,Precinct 125,38.8300809364,-76.999534284,,2025-06-09 15:18:00+00:00,2025-06-09 17:09:00+00:00,786869199,,2025
402255.130000003,131885.77,25028944,2025-02-28 07:59:32+00:00,MIDNIGHT,KNIFE,BURGLARY,2900 - 2999 BLOCK OF LANGSTON PLACE SE,402255.13,131885.77,8.0,8B,7.0,702.0,Cluster 36,007408 2,7408.0,Precinct 115,38.8547791918,-76.9740188961,,2025-02-28 05:02:00+00:00,2025-02-28 07:45:00+00:00,786869333,,2025
396544.240000002,138793.640000001,25031664,2025-03-05 13:20:41+00:00,DAY,OTHERS,BURGLARY,1700 - 1780 BLOCK OF U STREET NW,396544.24,138793.64,2.0,2B,3.0,301.0,Cluster 6,004201 2,4201.0,Precinct 141,38.9170040097,-77.0398481676,,2025-03-05 08:00:00+00:00,2025-03-05 12:15:00+00:00,786869335,,2025
400088.960000001,136928.010000002,25108428,2025-07-18 16:23:42+00:00,DAY,OTHERS,BURGLARY,500 - 599 BLOCK OF H STREET NE,400088.96,136928.01,6.0,6C,1.0,104.0,Cluster 25,010602 3,10602.0,Precinct 83,38.9002045619,-76.998974449,,2025-07-18 14:25:00+00:00,2025-07-18 16:00:00+00:00,786869478,,2025
399333.630000003,129224.32,25063318,2025-05-01 02:50:05+00:00,EVENING,OTHERS,BURGLARY,4000 - 4098 BLOCK OF SOUTH CAPITOL STREET,399333.63,129224.32,8.0,8D,7.0,708.0,Cluster 39,009807 1,9807.0,Precinct 124,38.8308063012,-77.0076745977,,2025-04-30 16:30:00+00:00,2025-04-30 22:45:00+00:00,786869697,,2025
400929.560000002,139738.73,25001139,2025-01-03 14:49:33+00:00,DAY,OTHERS,BURGLARY,1200 - 1299 BLOCK OF FRANKLIN STREET NE,400929.56,139738.73,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 73,38.9255239889,-76.9892800174,,2025-01-03 08:58:00+00:00,2025-01-03 14:50:00+00:00,786869737,,2025
396833.32,138346.539999999,25125836,2025-08-18 17:29:10+00:00,DAY,OTHERS,BURGLARY,1700 - 1719 BLOCK OF 16TH STREET NW,396833.32,138346.54,2.0,2B,3.0,301.0,Cluster 6,005302 1,5302.0,Precinct 15,38.9129774731,-77.0365127412,,2025-08-18 15:56:00+00:00,2025-08-18 16:00:00+00:00,786869843,,2025
400331.983800001,129143.851300001,25058114,2025-04-22 03:48:37+00:00,MIDNIGHT,OTHERS,BURGLARY,600 - 898 BLOCK OF BRANDYWINE STREET SE,400331.983838261,129143.851349276,8.0,8E,7.0,706.0,Cluster 39,009802 2,9802.0,Precinct 125,38.8300815919,-76.9961765738,,2025-04-21 23:38:00+00:00,2025-04-22 02:24:00+00:00,786869891,,2025
400930.760600001,134891.3171,25030807,2025-03-03 23:08:40+00:00,EVENING,OTHERS,BURGLARY,1201 - 1249 BLOCK OF PENNSYLVANIA AVENUE SE,400930.760574817,134891.31711461,6.0,6B,1.0,106.0,Cluster 26,007100 2,7100.0,Precinct 91,38.881856785,-76.9892727409,CAPITOL HILL,2025-03-03 20:00:00+00:00,2025-03-03 22:22:00+00:00,786869928,,2025
